"Horizon","Modele_Meteo_Desc","Scenario","Categorie","Pluie_Moyenne_mm","Ecoulement_Global_Moy","Evaporation_Global_Moy","Captage_Global_Moy","Remplissage_20Mars_Moy","Remplissage_1Sept_Moy"
"2041-2055 (Moyen)","HadGEM2 (Chaud/Sec modéré)","2. Aléatoire (Fixe)","2. Étang de Milieu",1089.650304,0.11878276915867392,0.16262149192019756,0.3702642665200839,56.494068497720185,38.300729363461315
"2041-2055 (Moyen)","HadGEM2 (Chaud/Sec modéré)","2. Aléatoire (Fixe)","3. Étang Exutoire",1089.650304,0.11878276915867392,0.16262149192019756,0.3702642665200839,78.6946248576069,51.66352573270156
"2041-2055 (Moyen)","HadGEM2 (Chaud/Sec modéré)","3. Aléatoire (Variable)","1. Étang de Tête",1089.650304,0.12183913831501682,0.16028663989536568,0.3703172128119318,49.842847146089966,29.649322164577768
"2041-2055 (Moyen)","HadGEM2 (Chaud/Sec modéré)","3. Aléatoire (Variable)","2. Étang de Milieu",1089.650304,0.12183913831501682,0.16028663989536568,0.3703172128119318,58.314497251478116,39.812355941934825
"2041-2055 (Moyen)","HadGEM2 (Chaud/Sec modéré)","3. Aléatoire (Variable)","3. Étang Exutoire",1089.650304,0.12183913831501682,0.16028663989536568,0.3703172128119318,78.60519357853732,52.01507962105051
"2041-2055 (Moyen)","HadGEM2 (Chaud/Sec modéré)","4. Opti (Vidange seule)","1. Étang de Tête",1089.650304,0.11989565707344883,0.1618447730685501,0.3699306388508756,39.691120459044335,22.962227972505207
"2041-2055 (Moyen)","HadGEM2 (Chaud/Sec modéré)","4. Opti (Vidange seule)","2. Étang de Milieu",1089.650304,0.11989565707344883,0.1618447730685501,0.3699306388508756,70.84752556570746,47.89669360533549
"2041-2055 (Moyen)","HadGEM2 (Chaud/Sec modéré)","4. Opti (Vidange seule)","3. Étang Exutoire",1089.650304,0.11989565707344883,0.1618447730685501,0.3699306388508756,79.1398559403469,50.5677066418694
"2041-2055 (Moyen)","HadGEM2 (Chaud/Sec modéré)","5. Opti (Synchronisation Totale)","1. Étang de Tête",1089.650304,0.12081341728606969,0.16202771108068056,0.3697844216753389,39.691120459044335,22.962227972505207
"2041-2055 (Moyen)","HadGEM2 (Chaud/Sec modéré)","5. Opti (Synchronisation Totale)","2. Étang de Milieu",1089.650304,0.12081341728606969,0.16202771108068056,0.3697844216753389,70.93235229055392,47.96937133677409
"2041-2055 (Moyen)","HadGEM2 (Chaud/Sec modéré)","5. Opti (Synchronisation Totale)","3. Étang Exutoire",1089.650304,0.12081341728606969,0.16202771108068056,0.3697844216753389,79.1398559403469,50.5677066418694
"2041-2055 (Moyen)","HadGEM2 (Extrême sec)","1. Aléatoire (Taille)","1. Étang de Tête",995.28192,0.09872530683937031,0.18618440374442918,0.37649353607185426,44.27884934965629,20.59488171397646
"2041-2055 (Moyen)","HadGEM2 (Extrême sec)","1. Aléatoire (Taille)","2. Étang de Milieu",995.28192,0.09872530683937031,0.18618440374442918,0.37649353607185426,59.32644741761537,31.10830916512084
"2041-2055 (Moyen)","HadGEM2 (Extrême sec)","1. Aléatoire (Taille)","3. Étang Exutoire",995.28192,0.09872530683937031,0.18618440374442918,0.37649353607185426,79.6212345363662,37.02351619548142
"2041-2055 (Moyen)","HadGEM2 (Extrême sec)","2. Aléatoire (Fixe)","1. Étang de Tête",995.28192,0.10258428296952908,0.18404487293052296,0.376318521243442,50.93985565586843,23.001382566115144
"2041-2055 (Moyen)","HadGEM2 (Extrême sec)","2. Aléatoire (Fixe)","2. Étang de Milieu",995.28192,0.10258428296952908,0.18404487293052296,0.376318521243442,56.718900870537496,30.374494942592456
"2041-2055 (Moyen)","HadGEM2 (Extrême sec)","2. Aléatoire (Fixe)","3. Étang Exutoire",995.28192,0.10258428296952908,0.18404487293052296,0.376318521243442,79.60708582160979,37.05194102170772
"2041-2055 (Moyen)","HadGEM2 (Extrême sec)","3. Aléatoire (Variable)","1. Étang de Tête",995.28192,0.10412362897576284,0.18301874359064166,0.3763340060207279,52.39984218541629,22.79269433119278
