"LAMBX";"LAMBY";"DATE";"PRENEI";"PRELIQ";"T";"FF";"Q";"DLI";"SSI";"HU";"EVAP";"ETP";"PE";"SWI";"SSWI_10J";"DRAINC";"RUNC";"RESR_NEIGE";"RESR_NEIGE6";"HTEURNEIGE";"HTEURNEIGE6";"HTEURNEIGEX";"SNOW_FRAC";"ECOULEMENT";"WG_RACINE";"WGI_RACINE";"TINF_H";"TSUP_H"
7960;21050;20100521;0;0;15,2;3,2;7,76;2807,4;2484,3;71,7;3,5;4,5;-3,5;0,744;0,562;0,5;0;0;0;0;0;0;0;0;0,297;0;9,8;21,9
7960;21050;20100522;0;0;16,5;1,8;8,067;2760,1;2825,4;68,5;3,6;4,7;-3,6;0,726;0,436;0,5;0;0;0;0;0;0;0;0;0,294;0;11,1;21,5
7960;21050;20100523;0;0;18,2;1,7;8,151;2832,1;2804,9;62,5;3,9;5,3;-3,9;0,708;0,298;0,4;0;0;0;0;0;0;0;0;0,292;0;13,4;23
7960;21050;20100524;0;0;20,6;1;8,894;2953,3;2764,9;59,2;3,9;5,3;-3,9;0,689;0,188;0,4;0;0;0;0;0;0;0;0;0,289;0;12,9;25,7
7960;21050;20100525;0;1;21,4;2,8;7,007;2853,6;2044,6;44,7;3,5;5,9;-2,5;0,671;0,099;0,4;0;0;0;0;0;0;0;0;0,286;0;18,1;27
7960;21050;20100526;0;12,1;17,4;1,9;9,062;3132,6;1360,3;73,4;2,6;3,4;9,5;0,675;0,031;0,4;0,9;0;0;0;0;0;0;0;0,284;0;15,2;23,2
7960;21050;20100527;0;0,1;16,1;0,8;9,378;3045;1884,7;81,4;3;3,1;-2,9;0,696;-0,016;0,3;0;0;0;0;0;0;0;0;0,289;0;13,5;18,8
7960;21050;20100528;0;0,2;16,4;2,2;8,712;3051,2;1455,5;74,3;2,6;2,9;-2,4;0,684;-0,055;0,3;0;0;0;0;0;0;0;0;0,287;0;13,2;19,4
7960;21050;20100529;0;9,9;17,1;0,9;8,354;2740,3;2196,8;68,9;3,1;3,5;6,8;0,675;-0,088;0,3;0,8;0;0;0;0;0;0;0;0,286;0;11,7;22,1
7960;21050;20100530;0;18,3;16;1,9;9,956;3330,4;735,2;86,3;1,8;1,6;16,5;0,724;-0,089;0,3;1,8;0;0;0;0;0;0;0;0,289;0;11,9;19,2
7960;21050;20100531;0;0;13,9;2,4;7,671;2851;1436,2;77,1;2,6;2,3;-2,6;0,76;-0,071;0,4;0;0;0;0;0;0;0;0;0,299;0;9,8;17,2
7960;21050;20100601;0;0,1;14,1;2,2;7,751;2776,9;1633,7;76,7;2,5;2,7;-2,4;0,747;-0,051;0,3;0;0;0;0;0;0;0;0;0,297;0;11,2;17,5
7960;21050;20100602;0;0,1;15,4;3,7;8,295;2960,6;1842,5;75,3;3,4;3,4;-3,3;0,733;-0,029;0,3;0;0;0;0;0;0;0;0;0,295;0;12,8;18,1
7960;21050;20100603;0;0;17,1;4,6;8,502;2762,1;2617,2;68,9;4,2;4,9;-4,2;0,714;-0,009;0,3;0;0;0;0;0;0;0;0;0,293;0;12,7;21,8
7960;21050;20100604;0;0;18,9;1,4;10,234;2955,6;2976;73,7;4,1;5,1;-4,1;0,695;0,007;0,3;0;0;0;0;0;0;0;0;0,29;0;13;23,9
7960;21050;20100605;0;0,4;22,8;0,6;12,227;3097,1;2871,4;70;4,3;5,3;-3,9;0,675;0,008;0,3;0;0;0;0;0;0;0;0;0,287;0;16,4;27
7960;21050;20100606;0;19,1;20,6;1,3;11,691;3386,7;994,8;76,7;2,4;2,7;16,7;0,689;0,011;0,3;1,6;0;0;0;0;0;0;0;0,284;0;18,2;26,2
7960;21050;20100607;0;0,3;18,5;1,1;10,556;3249,8;1402,4;78,7;2,8;2,8;-2,5;0,728;0,048;0,3;0;0;0;0;0;0;0;0;0,294;0;15,8;21,3
7960;21050;20100608;0;1,6;19,2;1,8;11,617;3184,3;801,9;82;1,5;1,5;0,1;0,723;0,087;0,3;0,1;0;0;0;0;0;0;0;0,292;0;15,9;22,1
7960;21050;20100609;0;1,3;20,3;0,9;10,817;2996,9;1042,4;71,8;1,3;1,9;0;0,719;0,096;0,3;0,1;0;0;0;0;0;0;0;0,292;0;18,2;23,9
7960;21050;20100610;0;3,5;21,1;1,9;12,447;3276,9;1047,4;79,5;1,9;2,5;1,6;0,722;0,092;0,3;0,3;0;0;0;0;0;0;0;0,292;0;17,6;26,1
7960;21050;20100611;0;8,3;18,8;2,5;10,301;3123,4;1597,5;75,7;3,5;3,5;4,8;0,723;0,093;0,3;0,8;0;0;0;0;0;0;0;0,292;0;15,4;24
7960;21050;20100612;0;0;18,3;1,1;10,405;3103,9;2259,7;79,5;4;4,2;-4;0,73;0,11;0,3;0;0;0;0;0;0;0;0;0,295;0;13,9;23,8
7960;21050;20100613;0;1,6;17,7;1,5;10,538;3148,8;1364,8;82;2,5;2,4;-0,9;0,72;0,136;0,3;0,1;0;0;0;0;0;0;0;0,292;0;14,4;20,8
7960;21050;20100614;0;10,7;17,1;1;10,168;2926,5;763,3;82,4;0,9;0,9;9,8;0,722;0,171;0,3;1,1;0;0;0;0;0;0;0;0,291;0;14,7;20
7960;21050;20100615;0;1,7;16,8;1,2;10,927;3355,9;674,7;90;1,3;1,3;0,4;0,756;0,239;0,3;0,1;0;0;0;0;0;0;0;0,297;0;13,6;19,6
7960;21050;20100616;0;23,3;16,2;1,3;10,955;3414,2;559,9;93,2;1,6;1,2;21,7;0,795;0,324;0,8;2,8;0;0;0;0;0;0;0;0,297;0;15,7;17,7
7960;21050;20100617;0;2;15,6;1,1;10,061;3102;437,9;89,2;0,4;0,6;1,6;0,834;0,411;0,8;0,2;0;0;0;0;0;0;0;0,309;0;14;17,4
7960;21050;20100618;0;0,6;16,6;1,8;10,306;3079,2;1194,2;86;2;2;-1,4;0,831;0,506;0,5;0;0;0;0;0;0;0;0;0,309;0;14;19,6
7960;21050;20100619;0;6,3;12,9;2,2;8,353;3217,6;733,8;87,4;2,7;1,5;3,6;0,834;0,613;0,5;0,6;0;0;0;0;0;0;0;0,308;0;12;14,5
7960;21050;20100620;0;0;11,9;4,8;6,659;2766,8;2254,7;76;3,7;3,6;-3,7;0,829;0,71;0,5;0;0;0;0;0;0;0;0;0,31;0;9;15,8
7960;21050;20100621;0;0;13;4,6;7,02;2665,1;2409,1;74,1;3,6;3,5;-3,6;0,811;0,794;0,5;0;0;0;0;0;0;0;0;0,307;0;9;16,3
7960;21050;20100622;0;0;15;3,1;7,079;2597,1;2912,5;66,1;4,4;4,8;-4,4;0,79;0,863;0,5;0;0;0;0;0;0;0;0;0,304;0;10,5;19,4
7960;21050;20100623;0;0;17,3;2,3;8,034;2740,1;2888,2;64,8;4,4;5,1;-4,4;0,769;0,928;0,5;0;0;0;0;0;0;0;0;0,301;0;11,5;22,3
7960;21050;20100624;0;0;19;1,7;9,232;2885,2;2870,7;67,5;4,4;5,2;-4,4;0,747;0,986;0,5;0;0;0;0;0;0;0;0;0,298;0;13,4;24,1
7960;21050;20100625;0;0;20,8;1,3;10,349;2956,4;2693,3;67,7;4,3;5;-4,3;0,727;1,014;0,4;0;0;0;0;0;0;0;0;0,295;0;14,4;26,3
7960;21050;20100626;0;0;22;1,3;11,436;3039,9;2705,9;68,9;4,2;5,2;-4,2;0,706;1,014;0,4;0;0;0;0;0;0;0;0;0,292;0;15,4;27,5
7960;21050;20100627;0;0;23;0,7;12,1;3074,4;2471,1;68,7;3,8;4,7;-3,8;0,687;0,982;0,4;0;0;0;0;0;0;0;0;0,289;0;17,9;28,1
7960;21050;20100628;0;0;23,4;1,3;12,352;3152,9;2778,8;68,4;4,2;5,6;-4,2;0,667;0,945;0,4;0;0;0;0;0;0;0;0;0,286;0;17;29,1
7960;21050;20100629;0;0;23,5;1,7;12,807;3123,5;2380,8;70,3;3,6;4,8;-3,6;0,65;0,867;0,3;0;0;0;0;0;0;0;0;0,283;0;17,8;28,8
7960;21050;20100630;0;0;23,4;2,2;12,642;3119,3;2245,5;69,9;3,4;4,8;-3,4;0,633;0,795;0,3;0;0;0;0;0;0;0;0;0,28;0;19;28,2
7960;21130;20100101;0,3;4,2;3,7;1,9;4,821;2858,8;94,1;93,6;0,6;0,2;3,9;1,039;0,448;2,4;0,7;0;0;0;0;0,001;0;0,3;0,337;0;1,5;5,8
7960;21130;20100102;0;0;-0,9;1,4;2,871;2129,8;641,5;79,1;0,6;0,6;-0,6;1,03;0,511;2,5;0;0;0,1;0;0;0;0;0,1;0,336;0,001;-1;1,5
7960;21130;20100103;3,7;0;-2,8;0,6;2,78;2247,8;97,7;87,8;0,1;0,2;3,6;1,018;0,512;2,4;0;0,4;0;0,004;0;0;0,1;0;0,33;0,006;-5;-0,4
7960;21130;20100104;1,1;0;-2,8;1,7;2,934;2654;62,5;92,7;0,1;0,2;1;1,007;0,511;2,3;0;4,4;3,7;0,037;0,031;0,038;0,8;0;0,324;0,01;-3,2;-2,4
7960;21130;20100105;0,8;0;-3,1;1;2,798;2493,9;403,5;90,7;0;0,4;0,8;0,997;0,525;2,1;0;4,9;4,7;0,04;0,039;0,042;0,8;0;0,323;0,01;-4,1;-2,6
7960;21130;20100106;0;0;-2,2;0,6;2,936;2236,4;468,3;88,8;0;0,2;0;0,989;0,532;1,9;0,1;5,1;5,4;0,042;0,045;0,045;0,8;0,4;0,321;0,01;-3;0
7960;21130;20100107;0;0;-2,4;1,3;2,844;2186;287,6;87,7;-0,1;0,3;0,1;0,981;0,526;1,8;0;5;5;0,04;0,041;0,041;0,8;0;0,318;0,012;-5,7;1,3
7960;21130;20100108;3,9;0,2;-2;4,1;3,023;2509,2;108,5;90,3;0,1;0,3;4;0,973;0,48;1,7;0;7,4;5,1;0,054;0,04;0,065;0,8;0;0,315;0,014;-2,3;-1,4
7960;21130;20100109;7;0;-4,6;2,7;2,435;2442,1;114;88,3;0,1;0,2;6,9;0,965;0,428;1,5;0;11,7;9,1;0,086;0,064;0,103;0,9;0;0,314;0,014;-4,9;-4,5
7960;21130;20100110;0,8;0;-4,2;0,5;2,492;2418;229;87,2;0;0,3;0,8;0,958;0,353;1,4;0;16,7;16;0,128;0,124;0,131;0,9;0;0,312;0,015;-4,6;-1,2
7960;21130;20100111;0,2;0;-6,4;0,6;2,128;2221;617,6;87;0;0,3;0,2;0,952;0,254;1,3;0;16,8;16,8;0,124;0,126;0,127;0,9;0;0,31;0,016;-11,9;-3,2
7960;21130;20100112;1,6;5,2;-2,1;2,1;2,956;2566,7;525,9;87,9;0,1;0,7;6,7;0,948;0,106;1,3;2;17,3;16,9;0,12;0,123;0,124;0,9;5,1;0,309;0,016;-4,4;2,1
7960;21130;20100113;0;3;1,9;2,7;4,287;2815;115,4;96,4;0;0,1;3;0,975;0;1,3;3,4;14,1;18,1;0,077;0,11;0,126;0,8;8,3;0,312;0,014;0,3;2,5
7960;21130;20100114;0,8;10,5;0,4;0,8;3,913;2670,8;68;97,6;0;0;11,3;0,979;-0,052;1,3;5,2;12,3;12,4;0,061;0,063;0,064;0,8;9,1;0,316;0,013;-2,1;2
7960;21130;20100115;0;0;2,1;1,2;4,361;2776,5;241,4;96,7;0;0,3;0;1,003;-0,045;1,6;0,6;10,7;12,4;0,048;0,059;0,064;0,8;3,4;0,321;0,011;0,7;3,8
7960;21130;20100116;0;11,9;4,1;3,6;4,706;2790,1;186,2;90;-0,1;0,3;12;1,023;-0,014;1,8;4,7;5,6;9;0,023;0,038;0,042;0,7;15,9;0,324;0,009;0,4;6,2
7960;21130;20100117;0;0,9;5,2;1,8;4,94;2749,3;510,1;87,6;0,2;0,8;0,7;1,069;0,078;2,4;0,3;0,1;0,8;0;0,003;0,014;0;1;0,336;0,006;2,3;9,1
7960;21130;20100118;0;0;2,5;1,3;4,147;2534;708,5;89,7;0,7;0,8;-0,7;1,056;0,171;2,7;0;0;0;0;0;0;0;0;0,341;0,001;-0,3;8,7
7960;21130;20100119;0;0,4;-1,4;0,6;3,447;2736,3;376,1;98,2;0,4;0,4;0;1,041;0,265;2,9;0;0;0;0;0;0;0;0;0,339;0;-2,9;-0,1
7960;21130;20100120;0;5,1;0,5;1,2;4,017;2775,3;131,7;99;0,1;0,2;5;1,037;0,361;2,9;0,8;0;0;0;0;0;0;0;0,337;0,001;-1,8;2,7
7960;21130;20100121;0;0;1,9;0,7;4,217;2525,7;515;94,1;0,4;0,4;-0,4;1,033;0,474;2,8;0;0;0;0;0;0;0;0;0,338;0;1,2;5,6
7960;21130;20100122;0;0;-0,5;0,2;3,691;2877,1;238;98,7;0,3;0,4;-0,3;1,019;0,583;2,6;0;0;0;0;0;0;0;0;0,335;0,001;-1,9;0,3
7960;21130;20100123;0;0;1,5;0,8;4,038;2797,3;345,3;93,5;0,3;0,5;-0,3;1,006;0,623;2,5;0;0;0;0;0;0;0;0;0,334;0;-0,7;3,5
7960;21130;20100124;0;3,7;3,3;0,6;4,559;2462,5;341,6;92,5;0;0,2;3,7;0,997;0,64;2,3;0,5;0;0;0;0;0;0;0;0,332;0;0,7;6,7
7960;21130;20100125;0;0,1;2,8;2,1;4,253;2678,7;334,8;89,7;0,4;0,5;-0,3;0,998;0,617;2,1;0;0;0;0;0;0;0;0;0,333;0;1,9;4,3
7960;21130;20100126;0;0;0,3;3,9;3,402;2501,5;389,6;85,7;0,5;0,5;-0,5;0,986;0,565;2;0;0;0;0;0;0;0;0;0,331;0;0,3;0,8
7960;21130;20100127;0;0;-3,2;1,7;2,55;2439,9;530,7;83;0,4;0,5;-0,4;0,975;0,447;1,9;0;0;0;0;0;0;0;0;0,326;0,003;-4,3;-2,6
7960;21130;20100128;1,1;0;-2,1;0,6;3,097;2530,8;96;92,5;0;0,1;1,1;0,966;0,335;1,8;0;1,1;0;0,009;0;0,01;0,7;0;0,321;0,007;-3,2;-1,1
7960;21130;20100129;1,2;3,7;0,6;2,3;3,815;2674,3;109,6;94,1;0;0,2;4,9;0,968;0,256;1,6;0,8;1;1,1;0,007;0,01;0,016;0,5;4;0,318;0,009;-1,3;2,6
7960;21130;20100130;1,3;0;-0,4;1,3;3,28;2497,2;272,4;86,3;0,3;0,3;1;0,974;0,202;1,5;0;0,3;0,1;0,003;0,001;0,004;0,2;0,3;0,322;0,007;-0,7;0,2
7960;21130;20100131;0;0;-3,8;1,3;2,506;2067,8;653,8;86;0;0,4;0;0,967;0,155;1,5;0;1;1,1;0,008;0,009;0,009;0,7;0,2;0,318;0,01;-6,5;0,8
7960;21130;20100201;2;0;-3,7;1,1;2,604;2103,6;530;86,9;0;0,1;2;0,96;0,118;1,4;0;1,2;0,9;0,009;0,008;0,008;0,7;0;0,311;0,016;-8,5;-0,5
7960;21130;20100202;0;0;0,7;2,4;3,448;2349,8;540,5;84,7;0;0,4;0;0,955;0,103;1,3;0,1;2,6;2,9;0,02;0,022;0,022;0,8;0,5;0,308;0,019;-2,4;2,6
7960;21130;20100203;0;0;2,5;1,6;3,484;2531,5;583,3;75,1;0;1,1;0;0,955;0,099;1,3;0,5;0,9;2,5;0,007;0,019;0,019;0,4;2,1;0,307;0,018;1,8;6,2
7960;21130;20100204;0;8;5,7;3,3;4,535;2465,8;546;77,6;-0,1;0,6;8,1;0,957;0,088;1,2;1,5;0,2;0,3;0,001;0,002;0,002;0,1;0,8;0,309;0,017;-2,1;10,2
7960;21130;20100205;0;17,8;4,6;2;5,094;2963;120,6;94,1;0,1;0,3;17,7;1,012;0,158;1,3;3;0;0;0;0;0,001;0;0;0,322;0,007;3,4;5,8
7960;21130;20100206;0;3,6;4,3;1,5;4,958;2783,7;505,1;93,9;0,4;0,7;3,2;1,045;0,271;1,9;0,6;0;0;0;0;0;0;0;0,336;0,002;2,8;7,1
7960;21130;20100207;0;0;2,7;2,7;4,327;2609,9;480;91,6;0,5;0,5;-0,5;1,039;0,374;2,2;0;0;0;0;0;0;0;0;0,339;0;2,2;4,2
7960;21130;20100208;0,7;0,1;1,3;0,9;3,931;2663,1;480,1;92,3;0,4;0,5;0,4;1,027;0,464;2,5;0,1;0;0;0;0;0;0;0,5;0,337;0;0,1;3,1
7960;21130;20100209;10,7;0,8;0,1;1,2;3,778;2770,1;98,5;96,6;0,3;0,2;11,2;1,034;0,559;2,5;1,1;1,4;0,2;0,01;0,002;0,013;0,5;6,6;0,335;0;0;0,4
7960;21130;20100210;0;0;-4,2;3,1;2,569;2297,7;468,4;88,6;0,1;0,3;-0,1;1,031;0,655;2,6;0;4,6;4,7;0,03;0,03;0,03;0,8;0;0,337;0;-6;-2,3
7960;21130;20100211;0,1;0;-5,7;3,5;2,118;2030,6;430,5;83,1;0;0,3;0,1;1,019;0,747;2,5;0;4,6;4,6;0,03;0,03;0,03;0,8;0;0,329;0,007;-8,4;-3,6
7960;21130;20100212;0;0;-3,4;2,7;2,601;2296,7;293,3;86,2;0;0,4;0;1,008;0,829;2,3;0;4,7;4,7;0,03;0,03;0,03;0,8;0;0,322;0,012;-4,4;-1,7
7960;21130;20100213;0;0;-3,1;1,5;2,502;2173,5;906,6;81,6;0;0,7;0;1;0,889;2,1;0,4;3,8;4,7;0,024;0,03;0,03;0,8;1,2;0,318;0,015;-6,1;0,7
7960;21130;20100214;0;0;-2,6;1,4;2,655;2291,5;452,3;82,7;0;0,4;0;0,992;0,918;1,9;0;3,4;3,4;0,021;0,021;0,021;0,8;0;0,315;0,017;-3,3;-1,3
7960;21130;20100215;0;0;-3,5;0,7;2,372;2345,3;699;79,3;0,2;0,7;-0,2;0,985;0,862;1,7;0,2;2,9;3,4;0,018;0,021;0,021;0,8;0,5;0,312;0,019;-3,8;-0,7
7960;21130;20100216;5,2;2;-1,7;0,6;2,863;2429,2;603,5;83;0,1;0,5;7,1;0,979;0,753;1,6;1,2;3,3;2,7;0,02;0,017;0,017;0,7;1,9;0,308;0,021;-8,1;1,8
7960;21130;20100217;0;4,2;3,5;0,8;4,751;2758,6;251;94,1;-0,1;0,2;4,3;0,987;0,663;1,5;2,8;5,5;7,7;0,033;0,051;0,052;0,8;8;0,31;0,019;0;6,1
7960;21130;20100218;0;4,1;8,1;1,2;5,841;2771,5;835,8;85,5;0,1;1,2;4;1,008;0,614;1,5;2,3;0,5;2,9;0,002;0,015;0,024;0,1;3,7;0,316;0,016;5,4;12,2
7960;21130;20100219;0;6,5;4,4;1,1;4,896;2727,1;118,1;91,2;0;0,2;6,5;1,031;0,59;1,9;1,1;0;0;0;0;0;0;0;0,331;0,004;3,4;5,5
7960;21130;20100220;0,9;0,2;2,1;1,7;3,645;2415,8;472,4;81,6;0,2;0,7;0,9;1,028;0,573;2;0,1;0,1;0;0;0;0,002;0;0,9;0,334;0,003;0;6
7960;21130;20100221;0;1,3;5,9;3,3;4,302;2513,8;627,5;74,1;0,4;1,2;0,9;1,021;0,58;2,2;0,2;0;0;0;0;0,002;0;0;0,336;0;0,7;10,6
7960;21130;20100222;0;3,4;9,1;4,4;5,713;2489,7;610,3;78;0,3;1,4;3,1;1,014;0,614;2,3;0,5;0;0;0;0;0;0;0;0,335;0;6,1;13,5
7960;21130;20100223;0;4,5;9,1;2,7;6,51;2879,7;211,1;88,5;0;0,7;4,5;1,024;0,681;2,3;0,7;0;0;0;0;0;0;0;0,335;0;7,8;11,9
7960;21130;20100224;0;2,6;8,5;2,4;5,794;2629,1;323,8;82,2;0,2;1;2,4;1,03;0,784;2,4;0,4;0;0;0;0;0;0;0;0,336;0;7;12,1
7960;21130;20100225;0;9,6;8,4;3,7;5,761;2905,4;239,3;81,7;0,5;0,9;9,1;1,038;0,914;2,5;1,5;0;0;0;0;0;0;0;0,336;0;7,3;9,8
7960;21130;20100226;0;1;7,5;1,9;4,888;2694,1;505,9;74,3;0,8;1,2;0,2;1,042;1,051;2,6;0,1;0;0;0;0;0;0;0;0,339;0;7,2;10,2
7960;21130;20100227;0;1,2;7,1;4,7;4,201;2319,6;734,8;66,7;0,9;1,7;0,3;1,03;1,158;2,7;0,2;0;0;0;0;0;0;0;0,337;0;1,7;12,4
7960;21130;20100228;0;0,2;10,9;3,8;5,337;2676,3;858,9;64,7;1,3;2,6;-1,1;1,016;1,213;2,6;0;0;0;0;0;0;0;0;0,336;0;8,9;15,3
7960;21130;20100301;0;1;5,4;0,8;4,433;2382,7;724;79,1;0,4;0,6;0,6;1,003;1,23;2,4;0,1;0;0;0;0;0;0;0;0,333;0;-0,4;11,4
7960;21130;20100302;0;0;7,4;1,6;5,017;2640,9;912,7;78,3;1,1;1,5;-1,1;0,991;1,217;2,2;0;0;0;0;0;0;0;0;0,332;0;4,5;12,7
7960;21130;20100303;0;2,5;3,9;0,7;4,701;2596,1;314,7;91,6;0,3;0,1;2,2;0,981;1,193;2,1;0,3;0;0;0;0;0;0;0;0,33;0;0,3;5,8
7960;21130;20100304;0;1;3;1,5;4,178;2624,4;220,9;86,6;0,4;0,4;0,6;0,981;1,147;1,9;0,1;0;0;0;0;0;0;0;0,33;0;2,2;5,1
7960;21130;20100305;0;0;0,8;3,5;2,524;1854,6;1672,2;62,6;1,6;1,9;-1,6;0,967;1,06;1,8;0;0;0;0;0;0;0;0;0,327;0,002;-1,6;5,5
7960;21130;20100306;0,1;0;-1,4;1,2;2,668;2219,8;570,2;76,4;0,3;0,5;-0,2;0,956;0,957;1,7;0;0;0;0;0;0,001;0;0;0,321;0,005;-5,4;2,8
7960;21130;20100307;0,1;0;-1,9;1,3;2,685;2204,6;827;79,9;0,4;0,7;-0,3;0,948;0,829;1,6;0;0;0,1;0;0,001;0,002;0;0,2;0,319;0,006;-4,9;1,4
7960;21130;20100308;0;0;-0,5;3,1;2,212;1942,8;1700;61,2;1,3;1,8;-1,3;0,936;0,655;1,5;0;0;0;0;0;0;0;0;0,317;0,007;-4,5;4,3
7960;21130;20100309;0;0;-1,8;4,9;1,673;1759;1619,1;49,9;1,2;2;-1,2;0,924;0,476;1,4;0;0;0;0;0;0;0;0;0,315;0,007;-4,8;1,9
7960;21130;20100310;0;0;-1,9;2,1;2,123;2001,6;754,9;63,2;0,3;0,9;-0,3;0,915;0,332;1,3;0;0;0;0;0;0;0;0;0,311;0,009;-4;0
7960;21130;20100311;0,1;0;-1,5;1,8;2,866;2306,8;963,2;82,5;0,4;0,8;-0,3;0,907;0,236;1,2;0;0;0;0;0;0,001;0;0;0,308;0,011;-4,2;1
7960;21130;20100312;0;0;0;1,9;2,968;2111,4;1558,6;77,8;0,9;1,4;-0,9;0,899;0,176;1,1;0;0;0,1;0;0,001;0,001;0;0,1;0,309;0,009;-3;4,7
7960;21130;20100313;0;0;1,2;2,6;2,954;1999,8;1661,6;71,9;1,1;1,6;-1,1;0,89;0,119;1;0;0;0;0;0;0;0;0;0,31;0,007;-5,1;8,4
7960;21130;20100314;0;0;2,6;2,1;3,237;2217,7;1379,3;70,6;1,2;1,6;-1,2;0,88;0,052;1;0;0;0;0;0;0;0;0;0,312;0,004;-1,5;7,6
7960;21130;20100315;0;0;4,3;2,2;3,798;2296;1418,9;73,3;1,3;1,8;-1,3;0,869;-0,002;0,9;0;0;0;0;0;0;0;0;0,311;0,003;0,1;10,3
7960;21130;20100316;0;0;4,3;1,2;3,542;2233,9;1471,2;70,5;1,4;1,8;-1,4;0,859;-0,039;0,9;0;0;0;0;0;0;0;0;0,312;0,001;-1,2;12,7
7960;21130;20100317;0;0;8;2,7;3,542;2226,3;1497,1;56,8;1,6;2,5;-1,6;0,848;-0,077;0,8;0;0;0;0;0;0;0;0;0,31;0,001;-1;16,6
7960;21130;20100318;0;0;10,1;4;4,336;2254,7;1481;56,6;1,8;2,9;-1,8;0,836;-0,12;0,8;0;0;0;0;0;0;0;0;0,31;0;4,4;16
7960;21130;20100319;0;1,9;12,7;4,3;5,727;2699,7;1229;61,9;1,7;3;0,2;0,826;-0,171;0,7;0,2;0;0;0;0;0;0;0;0,308;0;7,5;17,2
7960;21130;20100320;0;5,4;12,2;4,5;7,27;2880,4;173,7;80;0,2;1,1;5,2;0,835;-0,212;0,7;0,6;0;0;0;0;0;0;0;0,307;0;10,6;13,4
7960;21130;20100321;0;1,6;12,2;2,3;7,39;3053,9;502,3;82;0,8;1,5;0,8;0,848;-0,238;0,7;0,2;0;0;0;0;0;0;0;0,31;0;11,2;16,3
7960;21130;20100322;0;0;8,4;0,7;5,521;2636,7;1155,3;79,3;1,3;1,5;-1,3;0,841;-0,274;0,6;0;0;0;0;0;0;0;0;0,31;0;4,2;13,9
7960;21130;20100323;0;0;9,6;0,7;5,218;2481;1873,8;69,2;2,2;2,3;-2,2;0,829;-0,318;0,6;0;0;0;0;0;0;0;0;0,309;0;1,3;16,4
7960;21130;20100324;0;0;13,4;3,2;6,868;2700,7;960,6;71,7;1,1;2,1;-1,1;0,82;-0,372;0,6;0;0;0;0;0;0;0;0;0,307;0;8,8;18,9
7960;21130;20100325;0;15,9;14;4,6;6,59;2536,4;1302,8;65,7;1,9;3;14;0,82;-0,401;0,6;1,8;0;0;0;0;0;0;0;0,306;0;10,9;18,5
7960;21130;20100326;0;18,8;8,7;2,3;6,085;2892,4;629,1;84,8;1,5;1;17,3;0,922;-0,221;0,8;2,5;0;0;0;0;0;0;0;0,313;0;6,4;10,4
7960;21130;20100327;0;10;7,6;2,7;5,868;2730,3;515,1;88;1;0,6;9;0,95;0,013;0,9;1,4;0;0;0;0;0;0;0;0,323;0;5,3;9,2
7960;21130;20100328;0;1,6;9,5;2;6,629;2881,1;290,4;87,5;0,3;0,5;1,3;0,968;0,238;1,1;0,2;0;0;0;0;0;0;0;0,327;0;7,3;11,4
7960;21130;20100329;0;0;12,6;3,4;6,066;2634,2;1066,5;67,8;1,5;2,5;-1,5;0,959;0,414;1,2;0;0;0;0;0;0;0;0;0,327;0;8;19,2
7960;21130;20100330;0;11,2;8,2;3;5,225;2769,3;371,7;75,9;1;1,1;10,2;0,977;0,524;1,4;1,5;0;0;0;0;0;0;0;0,326;0;7,6;9,5
7960;21130;20100331;0;8,4;8,1;2,6;4,997;2491,9;863,8;73,4;1,2;1,5;7,2;0,988;0,616;1,5;1,2;0;0;0;0;0;0;0;0,33;0;5,4;13,1
7960;21130;20100401;0;0,8;5,5;1,2;4,627;2643,2;1330,3;80,8;1,8;1,8;-1;1,001;0,731;1,7;0,1;0;0;0;0;0;0;0;0,333;0;3,2;9,4
7960;21130;20100402;0;1,2;8,5;2,6;4,579;2390;1147,3;67,6;1,4;1,8;-0,2;0,988;0,863;1,8;0,1;0;0;0;0;0;0;0;0,332;0;1,8;14,6
7960;21130;20100403;0;10;9,7;3,6;6,016;2723,7;575,3;79,1;0,9;1,3;9,1;0,993;1,008;1,8;1,4;0;0;0;0;0;0;0;0,33;0;7,3;13,4
7960;21130;20100404;0;0,4;8,2;2,1;5,114;2605,1;1511,5;75,2;2,2;2,5;-1,8;1,001;1,176;1,9;0;0;0;0;0;0;0;0;0,334;0;6,6;13,3
7960;21130;20100405;0;0;6,6;1,3;4,36;2437,3;1848,7;72,6;2,4;2,4;-2,4;0,983;1,229;1,9;0;0;0;0;0;0;0;0;0,331;0;2,5;12,3
7960;21130;20100406;0;0;10,5;2,5;4,789;2390,1;1964,3;63;2,6;3;-2,6;0,963;1,242;1,8;0;0;0;0;0;0;0;0;0,329;0;1,8;18,6
7960;21130;20100407;0;8,2;11;2,6;5,571;2695,2;486,2;69,2;0,4;1,9;7,8;0,957;1,223;1,7;1,1;0;0;0;0;0;0;0;0,326;0;8,4;16,3
7960;21130;20100408;0;0,1;8,8;2,1;6,736;2925,5;470,5;93,5;0,5;0,5;-0,4;0,973;1,241;1,6;0;0;0;0;0;0;0;0;0,329;0;7,4;9,7
7960;21130;20100409;0;0;11,7;1,9;7,178;2896,2;1596,4;82,5;2,1;2,4;-2,1;0,958;1,23;1,6;0;0;0;0;0;0;0;0;0,328;0;9;14,7
